model_name,test_category,root_type,sub_type,count,error_type,original_model_name,model_type,test_category_count
Meta-Llama-3-70B-Instruct (Prompt),ast_simple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,400.0
Meta-Llama-3-70B-Instruct (Prompt),ast_simple,Simple Function Error, Missing Optional Parameter,3,Simple Function Error: Missing Optional Parameter,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,400.0
Meta-Llama-3-70B-Instruct (Prompt),ast_simple,Simple Function Error, Missing Required Parameter,1,Simple Function Error: Missing Required Parameter,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,400.0
Meta-Llama-3-70B-Instruct (Prompt),ast_simple,Type Error, Composite Type Mismatch,3,Type Error: Composite Type Mismatch,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,400.0
Meta-Llama-3-70B-Instruct (Prompt),ast_simple,Type Error, Primitive Type Mismatch,4,Type Error: Primitive Type Mismatch,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,400.0
Meta-Llama-3-70B-Instruct (Prompt),ast_simple,Value Error, Invalid List/Tuple Format,2,Value Error: Invalid List/Tuple Format,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,400.0
Meta-Llama-3-70B-Instruct (Prompt),ast_simple,Value Error, Wrong String Value,9,Value Error: Wrong String Value,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,400.0
Meta-Llama-3-70B-Instruct (Prompt),ast_simple,Value Error, Wrong int/float/bool/variable Value,8,Value Error: Wrong int/float/bool/variable Value,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,400.0
Meta-Llama-3-70B-Instruct (Prompt),ast_java,Function Parsing Error, Decoding Failure,21,Function Parsing Error: Decoding Failure,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_java,Simple Function Error, Incorrect Function Name,1,Simple Function Error: Incorrect Function Name,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_java,Simple Function Error, Missing Required Parameter,2,Simple Function Error: Missing Required Parameter,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_java,Type Error, Primitive Type Mismatch,15,Type Error: Primitive Type Mismatch,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_java,Value Error, Wrong String Value,12,Value Error: Wrong String Value,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_js,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_js,Type Error, Composite Type Mismatch,1,Type Error: Composite Type Mismatch,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_js,Type Error, Primitive Type Mismatch,7,Type Error: Primitive Type Mismatch,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_js,Value Error, Invalid Dictionary Items,1,Value Error: Invalid Dictionary Items,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_js,Value Error, Invalid Dictionary Value,2,Value Error: Invalid Dictionary Value,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_js,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
Meta-Llama-3-70B-Instruct (Prompt),ast_js,Value Error, Wrong String Value,5,Value Error: Wrong String Value,meta-llama_Meta-Llama-3-70B-Instruct,Prompt,100.0
FireFunction-v1 (FC),ast_parallel,Function Parsing Error, Decoding Failure,10,Function Parsing Error: Decoding Failure,fire-function-v1-FC,FC,200.0
FireFunction-v1 (FC),ast_parallel,Parallel Function Error, Unexpected Function Count,190,Parallel Function Error: Unexpected Function Count,fire-function-v1-FC,FC,200.0
FireFunction-v1 (FC),exec_simple,Executable Function Error (Non REST), Incorrect Execution Result,2,Executable Function Error (Non REST): Incorrect Execution Result,fire-function-v1-FC,FC,100.0
FireFunction-v1 (FC),exec_simple,Executable Function Error (Non REST), Runtime Execution Error,1,Executable Function Error (Non REST): Runtime Execution Error,fire-function-v1-FC,FC,100.0
FireFunction-v1 (FC),exec_simple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,fire-function-v1-FC,FC,100.0
FireFunction-v1 (FC),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,64,Relevance Error: Succeeded with Irrelevant Func Doc,fire-function-v1-FC,FC,240.0
FireFunction-v1 (FC),exec_parallel_multiple,Value Error, Execution Result Count,40,Value Error: Execution Result Count,fire-function-v1-FC,FC,40.0
FireFunction-v1 (FC),exec_parallel,Value Error, Execution Result Count,50,Value Error: Execution Result Count,fire-function-v1-FC,FC,50.0
FireFunction-v1 (FC),ast_multiple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,fire-function-v1-FC,FC,200.0
FireFunction-v1 (FC),ast_multiple,Parallel Function Error, No Match Found,12,Parallel Function Error: No Match Found,fire-function-v1-FC,FC,200.0
FireFunction-v1 (FC),ast_parallel_multiple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,fire-function-v1-FC,FC,200.0
FireFunction-v1 (FC),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,199,Parallel Function Error: Unexpected Function Count,fire-function-v1-FC,FC,200.0
FireFunction-v1 (FC),exec_rest,Executable Function Error (REST), Incorrect HTTP Status Code,9,Executable Function Error (REST): Incorrect HTTP Status Code,fire-function-v1-FC,FC,70.0
FireFunction-v1 (FC),exec_rest,Executable Function Error (REST), Incorrect Response Key,1,Executable Function Error (REST): Incorrect Response Key,fire-function-v1-FC,FC,70.0
FireFunction-v1 (FC),exec_rest,Executable Function Error (REST), Runtime Execution Error,10,Executable Function Error (REST): Runtime Execution Error,fire-function-v1-FC,FC,70.0
FireFunction-v1 (FC),exec_rest,Function Parsing Error, Decoding Failure,24,Function Parsing Error: Decoding Failure,fire-function-v1-FC,FC,70.0
FireFunction-v1 (FC),ast_simple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,fire-function-v1-FC,FC,400.0
FireFunction-v1 (FC),ast_simple,Simple Function Error, Missing Optional Parameter,2,Simple Function Error: Missing Optional Parameter,fire-function-v1-FC,FC,400.0
FireFunction-v1 (FC),ast_simple,Type Error, Composite Type Mismatch,3,Type Error: Composite Type Mismatch,fire-function-v1-FC,FC,400.0
FireFunction-v1 (FC),ast_simple,Type Error, Primitive Type Mismatch,10,Type Error: Primitive Type Mismatch,fire-function-v1-FC,FC,400.0
FireFunction-v1 (FC),ast_simple,Value Error, Invalid List/Tuple Format,3,Value Error: Invalid List/Tuple Format,fire-function-v1-FC,FC,400.0
FireFunction-v1 (FC),ast_simple,Value Error, Wrong String Value,16,Value Error: Wrong String Value,fire-function-v1-FC,FC,400.0
FireFunction-v1 (FC),ast_simple,Value Error, Wrong int/float/bool/variable Value,5,Value Error: Wrong int/float/bool/variable Value,fire-function-v1-FC,FC,400.0
FireFunction-v1 (FC),ast_java,Function Parsing Error, Decoding Failure,77,Function Parsing Error: Decoding Failure,fire-function-v1-FC,FC,100.0
FireFunction-v1 (FC),ast_java,Type Error, Primitive Type Mismatch,5,Type Error: Primitive Type Mismatch,fire-function-v1-FC,FC,100.0
FireFunction-v1 (FC),ast_java,Value Error, Wrong String Value,5,Value Error: Wrong String Value,fire-function-v1-FC,FC,100.0
FireFunction-v1 (FC),ast_js,Function Parsing Error, Decoding Failure,36,Function Parsing Error: Decoding Failure,fire-function-v1-FC,FC,100.0
FireFunction-v1 (FC),ast_js,Type Error, Composite Type Mismatch,1,Type Error: Composite Type Mismatch,fire-function-v1-FC,FC,100.0
FireFunction-v1 (FC),ast_js,Type Error, Primitive Type Mismatch,1,Type Error: Primitive Type Mismatch,fire-function-v1-FC,FC,100.0
FireFunction-v1 (FC),ast_js,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,fire-function-v1-FC,FC,100.0
Claude-2.1 (Prompt),exec_multiple,Function Parsing Error, Decoding Failure,7,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,50.0
Claude-2.1 (Prompt),exec_multiple,Value Error, Execution Result Count,1,Value Error: Execution Result Count,claude-2.1,Prompt,50.0
Claude-2.1 (Prompt),ast_parallel,Function Parsing Error, Decoding Failure,71,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,200.0
Claude-2.1 (Prompt),ast_parallel,Parallel Function Error, No Match Found,9,Parallel Function Error: No Match Found,claude-2.1,Prompt,200.0
Claude-2.1 (Prompt),ast_parallel,Parallel Function Error, Unexpected Function Count,9,Parallel Function Error: Unexpected Function Count,claude-2.1,Prompt,200.0
Claude-2.1 (Prompt),exec_simple,Function Parsing Error, Decoding Failure,9,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,40,Relevance Error: Succeeded with Irrelevant Func Doc,claude-2.1,Prompt,240.0
Claude-2.1 (Prompt),exec_parallel_multiple,Function Parsing Error, Decoding Failure,13,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,40.0
Claude-2.1 (Prompt),exec_parallel_multiple,Value Error, Execution Result Count,2,Value Error: Execution Result Count,claude-2.1,Prompt,40.0
Claude-2.1 (Prompt),exec_parallel,Function Parsing Error, Decoding Failure,22,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,50.0
Claude-2.1 (Prompt),exec_parallel,Value Error, Execution Result Count,3,Value Error: Execution Result Count,claude-2.1,Prompt,50.0
Claude-2.1 (Prompt),ast_multiple,Function Parsing Error, Decoding Failure,33,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,200.0
Claude-2.1 (Prompt),ast_multiple,Parallel Function Error, No Match Found,14,Parallel Function Error: No Match Found,claude-2.1,Prompt,200.0
Claude-2.1 (Prompt),ast_multiple,Parallel Function Error, Unexpected Function Count,1,Parallel Function Error: Unexpected Function Count,claude-2.1,Prompt,200.0
Claude-2.1 (Prompt),ast_parallel_multiple,Function Parsing Error, Decoding Failure,72,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,200.0
Claude-2.1 (Prompt),ast_parallel_multiple,Parallel Function Error, No Match Found,28,Parallel Function Error: No Match Found,claude-2.1,Prompt,200.0
Claude-2.1 (Prompt),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,11,Parallel Function Error: Unexpected Function Count,claude-2.1,Prompt,200.0
Claude-2.1 (Prompt),exec_rest,Executable Function Error (REST), Incorrect HTTP Status Code,3,Executable Function Error (REST): Incorrect HTTP Status Code,claude-2.1,Prompt,70.0
Claude-2.1 (Prompt),exec_rest,Executable Function Error (REST), Incorrect Response Key,3,Executable Function Error (REST): Incorrect Response Key,claude-2.1,Prompt,70.0
Claude-2.1 (Prompt),exec_rest,Function Parsing Error, Decoding Failure,33,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,70.0
Claude-2.1 (Prompt),ast_simple,Function Parsing Error, Decoding Failure,22,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,400.0
Claude-2.1 (Prompt),ast_simple,Simple Function Error, Missing Optional Parameter,4,Simple Function Error: Missing Optional Parameter,claude-2.1,Prompt,400.0
Claude-2.1 (Prompt),ast_simple,Simple Function Error, Missing Required Parameter,1,Simple Function Error: Missing Required Parameter,claude-2.1,Prompt,400.0
Claude-2.1 (Prompt),ast_simple,Type Error, Composite Type Mismatch,3,Type Error: Composite Type Mismatch,claude-2.1,Prompt,400.0
Claude-2.1 (Prompt),ast_simple,Type Error, Primitive Type Mismatch,5,Type Error: Primitive Type Mismatch,claude-2.1,Prompt,400.0
Claude-2.1 (Prompt),ast_simple,Value Error, Invalid List/Tuple Format,2,Value Error: Invalid List/Tuple Format,claude-2.1,Prompt,400.0
Claude-2.1 (Prompt),ast_simple,Value Error, Wrong String Value,9,Value Error: Wrong String Value,claude-2.1,Prompt,400.0
Claude-2.1 (Prompt),ast_simple,Value Error, Wrong int/float/bool/variable Value,2,Value Error: Wrong int/float/bool/variable Value,claude-2.1,Prompt,400.0
Claude-2.1 (Prompt),ast_java,Function Parsing Error, Decoding Failure,30,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_java,Simple Function Error, Incorrect Function Name,1,Simple Function Error: Incorrect Function Name,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_java,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_java,Type Error, Primitive Type Mismatch,7,Type Error: Primitive Type Mismatch,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_java,Value Error, Wrong String Value,6,Value Error: Wrong String Value,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_java,Value Error, Wrong int/float/bool/variable Value,1,Value Error: Wrong int/float/bool/variable Value,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_js,Function Parsing Error, Decoding Failure,5,Function Parsing Error: Decoding Failure,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_js,Simple Function Error, Missing Required Parameter,3,Simple Function Error: Missing Required Parameter,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_js,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_js,Type Error, Primitive Type Mismatch,2,Type Error: Primitive Type Mismatch,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_js,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_js,Value Error, Invalid List/Tuple Format,3,Value Error: Invalid List/Tuple Format,claude-2.1,Prompt,100.0
Claude-2.1 (Prompt),ast_js,Value Error, Wrong String Value,3,Value Error: Wrong String Value,claude-2.1,Prompt,100.0
Gemini-1.5-Pro-Preview-0514 (FC),exec_multiple,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0514,FC,50.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_parallel,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0514,FC,200.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_parallel,Parallel Function Error, No Match Found,8,Parallel Function Error: No Match Found,gemini-1.5-pro-preview-0514,FC,200.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_parallel,Parallel Function Error, Unexpected Function Count,8,Parallel Function Error: Unexpected Function Count,gemini-1.5-pro-preview-0514,FC,200.0
Gemini-1.5-Pro-Preview-0514 (FC),exec_simple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0514,FC,100.0
Gemini-1.5-Pro-Preview-0514 (FC),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,25,Relevance Error: Succeeded with Irrelevant Func Doc,gemini-1.5-pro-preview-0514,FC,240.0
Gemini-1.5-Pro-Preview-0514 (FC),exec_parallel_multiple,Value Error, Execution Result Count,2,Value Error: Execution Result Count,gemini-1.5-pro-preview-0514,FC,40.0
Gemini-1.5-Pro-Preview-0514 (FC),exec_parallel,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0514,FC,50.0
Gemini-1.5-Pro-Preview-0514 (FC),exec_parallel,Value Error, Execution Result Count,9,Value Error: Execution Result Count,gemini-1.5-pro-preview-0514,FC,50.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_multiple,Function Parsing Error, Decoding Failure,7,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0514,FC,200.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_multiple,Parallel Function Error, No Match Found,9,Parallel Function Error: No Match Found,gemini-1.5-pro-preview-0514,FC,200.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_multiple,Parallel Function Error, Unexpected Function Count,1,Parallel Function Error: Unexpected Function Count,gemini-1.5-pro-preview-0514,FC,200.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_parallel_multiple,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0514,FC,200.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_parallel_multiple,Parallel Function Error, No Match Found,41,Parallel Function Error: No Match Found,gemini-1.5-pro-preview-0514,FC,200.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,6,Parallel Function Error: Unexpected Function Count,gemini-1.5-pro-preview-0514,FC,200.0
Gemini-1.5-Pro-Preview-0514 (FC),exec_rest,Executable Function Error (REST), Incorrect Response Key,1,Executable Function Error (REST): Incorrect Response Key,gemini-1.5-pro-preview-0514,FC,70.0
Gemini-1.5-Pro-Preview-0514 (FC),exec_rest,Executable Function Error (REST), Runtime Execution Error,6,Executable Function Error (REST): Runtime Execution Error,gemini-1.5-pro-preview-0514,FC,70.0
Gemini-1.5-Pro-Preview-0514 (FC),exec_rest,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0514,FC,70.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_simple,Function Parsing Error, Decoding Failure,8,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0514,FC,400.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_simple,Simple Function Error, Missing Required Parameter,2,Simple Function Error: Missing Required Parameter,gemini-1.5-pro-preview-0514,FC,400.0
Gemini-1.5-Pro-Preview-0514 (FC),ast_simple,Type Error, Composite Type Mismatch,5,Type Error: Composite Type Mismatch,gemini-1.5-pro-preview-0514,FC,400.0
